sample1	sample2	chr	start	end	different	Nsnp
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	9	80852	444686	0	198
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	9	453285	813714	1	208
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	9	815088	891602	0	40
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	9	896213	978097	1	44
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	9	990501	1473413	0	648
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	10	70764	407112	0	185
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	10	416039	418043	1	3
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	10	423136	1571687	0	921
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	11	111204	331838	0	123
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	11	334204	780893	1	210
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	11	786455	965255	0	72
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	11	968081	999375	1	25
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	11	1003650	1059515	0	47
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	11	1070499	1355726	1	148
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	11	1365066	1522573	0	73
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	11	1526106	1934044	1	218
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	12	60587	1817782	0	726
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	12	1832914	2085927	1	182
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	12	2088586	2162878	0	41
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	13	92637	703699	1	370
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	13	714722	2022971	0	627
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	13	2031122	2787498	1	421
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	14	36236	375235	1	206
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	14	376629	996760	0	362
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	14	1011151	1316662	1	159
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	14	1325150	1793387	0	248
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	14	1796977	2358138	1	276
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	14	2365027	2630924	0	141
C10/PG0063-C/ERR019060	C14/PG0060-C/ERR019058	14	2635463	3254381	1	440
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	1	95518	574270	0	398
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	2	109073	207266	1	58
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	2	209681	340845	0	108
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	2	346073	503169	1	68
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	2	510210	671972	0	76
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	2	677992	861650	1	221
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	3	74346	525104	1	346
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	3	531474	1001448	0	274
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	4	91950	198931	1	276
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	4	204163	1141383	0	831
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	5	38911	131223	0	59
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	5	132132	144161	1	6
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	5	145092	596259	0	305
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	5	600413	600557	1	3
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	5	601105	1235499	0	379
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	5	1239449	1321348	1	68
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	6	72627	378828	1	160
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	6	382438	534012	0	74
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	6	534686	926593	1	245
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	6	932002	1294070	0	248
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	7	77258	1380100	1	1166
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	8	74385	1363564	0	890
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	9	80852	110142	0	20
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	9	114707	444686	1	178
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	9	453285	808330	0	206
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	9	812140	978097	1	86
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	9	990501	1473413	0	648
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	10	70764	308861	1	121
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	10	312095	1127951	0	394
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	10	1128748	1571687	1	594
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	11	111204	780893	1	333
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	11	786455	965255	0	72
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	11	968081	1070499	1	73
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	11	1074505	1934044	0	438
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	12	60587	338700	1	125
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	12	344772	742392	0	182
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	12	753394	1633827	1	344
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	12	1644803	2085927	0	257
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	12	2088586	2162878	1	41
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	13	92637	499821	1	285
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	13	510621	703699	0	85
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	13	714722	1069284	1	190
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	13	1070791	1540900	0	212
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	13	1544198	2787498	1	646
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	14	36236	88617	0	59
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	14	93194	375235	1	147
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	14	376629	1311701	0	520
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	14	1316662	2029339	1	381
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	14	2032233	2358138	0	144
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	14	2365027	2630924	1	141
C10/PG0063-C/ERR019060	C15/PG0057-C/ERR019069	14	2635463	3254381	0	440
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	1	95518	319673	1	141
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	1	325302	574270	0	257
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	2	109073	179137	0	40
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	2	183453	377666	1	144
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	2	386630	861650	0	347
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	3	74346	1001448	1	620
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	4	91950	1141383	0	1107
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	5	38911	251758	1	149
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	5	257881	311130	0	35
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	5	315512	1321348	1	636
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	6	72627	627141	1	307
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	6	630532	832486	0	129
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	6	835786	1091298	1	125
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	6	1098313	1294070	0	166
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	7	77258	818083	1	795
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	7	821950	925100	0	101
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	7	928088	1335634	1	252
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	7	1348002	1380100	0	18
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	8	74385	378558	1	167
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	8	386607	552699	0	139
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	8	560601	562981	1	6
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	8	565309	1212779	0	382
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	8	1221638	1363564	1	196
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	9	80852	168615	1	56
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	9	179666	1473413	0	1082
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	10	70764	308861	0	121
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	10	312095	455957	1	88
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	10	462010	679368	0	111
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	10	682039	759484	1	36
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	10	764091	1481988	0	693
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	10	1491623	1498878	1	8
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	10	1502632	1571687	0	52
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	11	111204	1554957	1	716
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	11	1556224	1705678	0	86
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	11	1710823	1934044	1	114
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	12	60587	654996	1	261
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	12	659791	1177723	0	183
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	12	1181552	1453708	1	129
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	12	1461400	2162878	0	376
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	13	92637	483108	1	274
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	13	489194	1030778	0	277
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	13	1048714	1074522	1	12
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	13	1080168	1373255	0	121
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	13	1376212	1417179	1	27
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	13	1419239	2381071	0	476
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	13	2385810	2589765	1	114
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	13	2597108	2787498	0	117
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	14	36236	975095	0	561
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	14	988078	1753070	1	387
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	14	1755310	2000162	0	139
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	14	2004319	2108840	1	62
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	14	2112815	2699085	0	274
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	14	2703922	2862049	1	89
C11/PG0064-C/ERR019071	C12/PG0058-C/ERR019063	14	2866225	3254381	0	320
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	1	95518	574270	0	398
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	2	109073	179137	1	40
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	2	183453	372250	0	137
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	2	373697	377666	1	7
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	2	386630	861650	0	347
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	3	74346	1001448	0	620
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	4	91950	1141383	0	1107
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	5	38911	208943	0	127
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	5	213085	311130	1	57
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	5	315512	1173348	0	503
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	5	1174458	1174506	1	4
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	5	1175206	1284550	0	95
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	5	1288312	1321348	1	34
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	6	72627	369904	0	155
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	6	374781	627141	1	152
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	6	630532	832486	0	129
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	6	835786	1294070	1	291
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	7	77258	818083	0	795
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	7	821950	1049240	1	161
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	7	1056465	1335634	0	192
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	7	1348002	1380100	1	18
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	8	74385	1212779	0	694
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	8	1221638	1363564	1	196
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	9	80852	561033	0	250
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	9	567915	707853	1	97
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	9	714313	961650	0	133
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	9	963651	1473413	1	658
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	10	70764	308861	0	121
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	10	312095	455957	1	88
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	10	462010	679368	0	111
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	10	682039	1571687	1	789
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	11	111204	1554957	1	716
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	11	1556224	1705678	0	86
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	11	1710823	1934044	1	114
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	12	60587	268220	0	95
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	12	271185	921491	1	299
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	12	1107393	1453708	0	179
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	12	1461400	2162878	1	376
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	92637	632082	1	348
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	646083	921608	0	151
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	926023	1030778	1	52
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	1048714	1072900	0	11
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	1074522	1219089	1	59
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	1225494	1360834	0	57
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	1369897	1373255	1	6
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	1376212	1417179	0	27
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	1419239	1592063	1	77
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	1593876	2381071	0	399
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	2385810	2589765	1	114
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	13	2597108	2787498	0	117
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	14	36236	1102046	0	603
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	14	1104415	1357486	1	140
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	14	1361515	1494898	0	49
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	14	1496415	2284878	1	425
C11/PG0064-C/ERR019071	C13/PG0054-C/ERR019062	14	2289309	3254381	0	615
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	1	95518	574270	1	398
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	2	109073	141395	1	17
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	2	147721	179137	0	23
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	2	183453	207266	1	18
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	2	209681	346718	0	110
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	2	360156	377666	1	16
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	2	386630	477756	0	35
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	2	487241	861650	1	312
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	3	74346	1001448	1	620
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	4	91950	1141383	0	1107
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	5	38911	275740	1	160
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	5	279011	311130	0	24
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	5	315512	568943	1	173
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	5	576493	649812	0	65
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	5	651694	1321348	1	398
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	6	72627	164394	1	64
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	6	171952	627141	0	243
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	6	630532	832486	1	129
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	6	835786	923440	0	42
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	6	926593	1294070	1	249
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	7	77258	162203	0	153
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	7	165682	818083	1	642
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	7	821950	1049240	0	161
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	7	1056465	1335634	1	192
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	7	1348002	1380100	0	18
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	8	74385	180400	1	66
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	8	182361	407080	0	116
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	8	411791	730662	1	208
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	8	736271	1212779	0	304
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	8	1221638	1363564	1	196
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	9	80852	891602	0	446
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	9	896213	1473413	1	692
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	10	70764	308861	0	121
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	10	312095	455957	1	88
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	10	462010	682039	0	112
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	10	694899	1571687	1	788
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	11	111204	312349	0	116
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	11	320734	999375	1	314
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	11	1003650	1350979	0	193
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	11	1354707	1527675	1	77
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	11	1529377	1554957	0	16
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	11	1556224	1705678	1	86
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	11	1710823	1934044	0	114
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	12	60587	1453708	0	573
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	12	1461400	1817782	1	153
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	12	1832914	2162878	0	223
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	13	92637	632082	0	348
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	13	646083	1030778	1	203
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	13	1048714	1072900	0	11
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	13	1074522	1373255	1	122
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	13	1376212	1417179	0	27
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	13	1419239	2022971	1	286
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	13	2031122	2381071	0	190
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	13	2385810	2589765	1	114
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	13	2597108	2787498	0	117
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	14	36236	996760	0	568
C11/PG0064-C/ERR019071	C14/PG0060-C/ERR019058	14	1011151	3254381	1	1264
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	1	95518	574270	0	398
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	2	109073	179137	0	40
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	2	183453	207266	1	18
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	2	209681	340845	0	108
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	2	346073	377666	1	18
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	2	386630	671972	0	126
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	2	677992	861650	1	221
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	3	74346	525104	1	346
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	3	531474	1001448	0	274
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	4	91950	198931	1	276
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	4	204163	1141383	0	831
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	5	38911	134971	0	63
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	5	141732	311130	1	121
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	5	315512	1173348	0	503
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	5	1174458	1174506	1	4
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	5	1175206	1321348	0	129
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	6	72627	378828	0	160
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	6	382438	535110	1	76
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	6	542221	627141	0	71
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	6	630532	832486	1	129
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	6	835786	922237	0	41
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	6	923440	1294070	1	250
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	7	77258	818083	0	795
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	7	821950	1049240	1	161
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	7	1056465	1335634	0	192
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	7	1348002	1380100	1	18
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	8	74385	1212779	0	694
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	8	1221638	1363564	1	196
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	9	80852	110142	0	20
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	9	114707	1473413	1	1118
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	10	70764	455957	1	209
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	10	462010	679368	0	111
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	10	682039	1127951	1	195
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	10	1128748	1571687	0	594
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	11	111204	1554957	1	716
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	11	1556224	1705678	0	86
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	11	1710823	1934044	1	114
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	12	60587	338700	1	125
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	12	344772	742392	0	182
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	12	753394	1453708	1	266
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	12	1461400	1630833	0	76
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	12	1633458	2162878	1	300
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	13	92637	1030778	0	551
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	13	1048714	1373255	1	133
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	13	1376212	1417179	0	27
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	13	1419239	1544198	1	62
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	13	1555547	2381071	0	414
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	13	2385810	2589765	1	114
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	13	2597108	2787498	0	117
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	14	36236	88617	1	59
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	14	93194	1804203	0	919
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	14	1805420	2029339	1	129
C11/PG0064-C/ERR019071	C15/PG0057-C/ERR019069	14	2032233	3254381	0	725
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	1	95518	319673	1	141
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	1	325302	574270	0	257
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	2	109073	377666	1	184
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	2	386630	861650	0	347
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	3	74346	1001448	1	620
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	4	91950	1141383	0	1107
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	5	38911	1284550	1	786
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	5	1288312	1321348	0	34
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	6	72627	369904	1	155
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	6	374781	1091298	0	406
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	6	1098313	1294070	1	166
C12/PG0058-C/ERR019063	C13/PG0054-C/ERR019062	7	77258	933777	1	903
